,gvkey,debt_at,debt_ebitda,debt_assets,cash_debt,year
24324,4885,0.149,0.758,0.298,0.444,2013
24336,4885,0.131,0.645,0.239,0.547,2014
24348,4885,0.132,0.6859999999999999,0.231,0.596,2015
24360,4926,0.18100000000000002,1.351,0.47700000000000004,0.248,2006
24372,4926,0.142,1.013,0.408,0.285,2007
24384,4926,0.2,1.538,0.46399999999999997,0.22,2008
24396,4926,0.22,1.685,0.465,0.052000000000000005,2009
24408,4926,0.239,1.693,0.483,0.141,2010
24420,4926,0.19899999999999998,1.6130000000000002,0.429,0.14300000000000002,2011
24432,4926,0.27,1.9669999999999999,0.507,0.198,2012
24444,4926,0.284,1.984,0.544,0.094,2013
24456,4926,0.281,2.1180000000000003,0.507,0.14300000000000002,2014
24468,4926,0.345,2.722,0.561,0.031,2015
24480,4941,0.5579999999999999,6.9479999999999995,0.8029999999999999,0.067,2006
24492,4941,0.484,4.178999999999999,0.755,0.111,2007
24504,4941,0.505,4.474,0.753,0.08199999999999999,2008
24516,4941,0.557,5.6160000000000005,0.787,0.09,2009
24528,4941,0.568,5.808,0.7909999999999999,0.065,2010
24540,4941,0.588,6.325,0.7929999999999999,0.055999999999999994,2011
24552,4941,0.604,7.037999999999999,0.802,0.065,2012
24564,4941,0.598,7.612,0.797,0.077,2013
24576,4941,0.608,7.284,0.7979999999999999,0.078,2014
24588,4941,0.622,6.706,0.8140000000000001,0.08,2015
24600,4988,0.331,2.404,0.501,0.17600000000000002,2006
24612,4988,0.302,2.369,0.466,0.18899999999999997,2007
24624,4988,0.27899999999999997,2.461,0.45899999999999996,0.196,2008
24636,4988,0.488,3.56,0.813,0.156,2009
24648,4988,0.392,2.195,0.7070000000000001,0.163,2010
24660,4988,0.318,1.761,0.618,0.17600000000000002,2011
24672,4988,0.257,1.516,0.606,0.198,2012
24684,4988,0.242,1.4080000000000001,0.589,0.198,2013
24696,4988,0.395,3.553,0.674,0.081,2014
24708,4988,0.42200000000000004,4.14,0.6890000000000001,0.107,2015
24720,4990,0.057,0.253,0.41,0.457,2006
24732,4990,0.049,0.225,0.419,0.371,2007
24744,4990,0.024,0.085,0.45399999999999996,0.584,2008
24756,4990,0.002,0.005,0.397,0.444,2009
24768,4990,0.0,0.0,0.40399999999999997,0.623,2010
24780,4990,0.149,0.504,0.5539999999999999,0.584,2011
24792,4990,0.201,0.674,0.614,0.292,2012
24804,4990,0.163,0.451,0.593,0.423,2013
24816,4990,0.179,0.535,0.617,0.35600000000000004,2014
24828,4990,0.192,0.619,0.632,0.452,2015
24840,5018,0.428,-2.985,1.084,-0.07400000000000001,2006
24852,5018,0.436,6.494,1.058,-0.012,2007
24864,5018,0.44299999999999995,5.222,1.033,0.023,2008
24876,5018,0.434,4.288,1.005,0.027000000000000003,2009
24888,5018,0.45299999999999996,4.769,1.262,0.040999999999999995,2010
24900,5018,0.392,5.183,1.171,0.125,2011
24912,5018,0.315,3.617,1.2009999999999998,0.067,2012
24924,5018,0.433,6.872000000000001,1.234,0.066,2013
24936,5018,0.429,5.445,1.0,0.045,2014
24948,5018,0.377,3.708,1.065,0.07200000000000001,2015
24960,5020,0.163,0.654,0.373,0.505,2006
24972,5020,0.142,0.49200000000000005,0.345,0.39899999999999997,2007
24984,5020,0.155,0.565,0.327,0.45899999999999996,2008
24986,5020,0.13,0.489,0.281,0.647,2009
24998,5046,0.16,1.153,0.5770000000000001,0.18,2006
25010,5046,0.121,0.828,0.552,0.17,2007
25022,5046,0.09699999999999999,0.622,0.5379999999999999,0.209,2008
25034,5046,0.136,0.9329999999999999,0.627,0.17,2009
25046,5046,0.11900000000000001,0.843,0.585,0.152,2010
25058,5046,0.10400000000000001,0.757,0.5870000000000001,0.155,2011
25070,5046,0.111,0.89,0.61,0.14800000000000002,2012
25082,5046,0.113,0.946,0.66,0.11699999999999999,2013
25094,5046,0.11199999999999999,0.9129999999999999,0.611,0.14800000000000002,2014
25106,5046,0.10400000000000001,0.758,0.667,0.16,2015
25118,5047,0.5760000000000001,7.8629999999999995,0.826,0.068,2006
25130,5047,0.633,21.878,0.833,0.053,2007
25142,5047,0.655,9.079,0.85,0.068,2008
25154,5047,0.659,11.449000000000002,0.85,0.071,2009
25166,5047,0.6559999999999999,12.467,0.84,0.037000000000000005,2010
25178,5047,0.637,11.880999999999998,0.828,0.057999999999999996,2011
25190,5047,0.623,11.58,0.826,0.055999999999999994,2012
25202,5047,0.593,11.377,0.8079999999999999,0.055999999999999994,2013
25214,5047,0.581,23.930999999999997,0.7859999999999999,0.055,2014
25226,5047,0.5379999999999999,20.561999999999998,0.8,0.054000000000000006,2015
25238,5071,0.35100000000000003,2.628,0.638,0.157,2006
25250,5071,0.37200000000000005,2.6860000000000004,0.6629999999999999,0.151,2007
25262,5071,0.38799999999999996,2.766,0.675,0.13699999999999998,2008
25274,5071,0.402,2.533,0.6990000000000001,0.147,2009
25286,5071,0.368,2.079,0.672,0.18100000000000002,2010
25298,5071,0.373,2.306,0.657,0.127,2011
25310,5071,0.363,2.3280000000000003,0.633,0.18,2012
25322,5071,0.35700000000000004,2.347,0.637,0.201,2013
25334,5071,0.385,2.642,0.66,0.168,2014
25346,5071,0.43,2.815,0.7170000000000001,0.161,2015
25353,5072,0.498,13.241,0.902,0.018000000000000002,2014
25365,5072,0.47700000000000004,12.628,0.903,0.025,2015
25377,5073,0.611,11.867,0.97,-0.037000000000000005,2006
25389,5073,0.264,3.358,1.07,-0.062,2007
25401,5073,0.327,21.666999999999998,1.351,0.042,2008
25406,5073,0.451,-10.533,1.692,-0.068,2009
25418,5073,0.08199999999999999,0.9420000000000001,0.7190000000000001,0.067,2011
25430,5073,0.099,1.212,0.7290000000000001,0.077,2012
25442,5073,0.147,4.3580000000000005,0.7609999999999999,0.094,2013
25454,5073,0.223,3.86,0.753,0.10300000000000001,2014
25466,5073,0.281,3.3480000000000003,0.804,0.071,2015
25478,5074,0.18600000000000003,2.155,0.557,0.136,2006
25490,5074,0.172,1.554,0.5529999999999999,0.195,2007
25498,5074,0.17300000000000001,1.6740000000000002,0.505,0.218,2008
25510,5087,0.16,2.536,0.619,-0.040999999999999995,2006
25522,5087,0.195,2.525,0.623,0.018000000000000002,2007
25534,5087,0.243,2.96,0.6559999999999999,0.10400000000000001,2008
25546,5087,0.235,2.329,0.66,0.099,2009
25558,5087,0.22699999999999998,2.551,0.667,0.12300000000000001,2010
25570,5087,0.198,2.907,0.638,0.065,2011
25582,5087,0.284,6.164,0.696,0.063,2012
25594,5087,0.252,5.593999999999999,0.684,0.013999999999999999,2013
25606,5087,0.21100000000000002,3.466,0.662,0.022000000000000002,2014
25618,5087,0.239,-12.873,0.7190000000000001,0.019,2015
25630,5109,0.171,0.809,0.514,0.311,2006
25642,5109,0.134,0.784,0.501,0.218,2007
25654,5109,0.193,1.217,0.489,0.062,2008
25666,5109,0.145,0.976,0.409,0.483,2009
25668,5109,0.145,0.976,0.409,0.483,2010
25702,5109,0.051,0.267,0.43799999999999994,0.27899999999999997,2012
25714,5109,0.049,0.27899999999999997,0.41100000000000003,0.235,2013
25726,5109,0.042,0.267,0.38799999999999996,0.26899999999999996,2014
25738,5109,0.057999999999999996,0.384,0.405,0.325,2015
25750,5179,0.271,3.466,0.644,0.07,2006
25762,5179,0.313,3.2910000000000004,0.675,-0.034,2007
25774,5179,0.243,2.285,0.622,0.124,2008
25786,5179,0.276,2.62,0.645,0.075,2009
25798,5179,0.254,2.323,0.607,0.24100000000000002,2010
25810,5179,0.243,2.23,0.584,0.213,2011
25822,5179,0.191,1.355,0.5529999999999999,0.217,2012
25834,5179,0.25,2.275,0.593,0.16,2013
25846,5179,0.258,2.471,0.579,0.175,2014
25858,5179,0.257,2.637,0.5820000000000001,0.109,2015
25867,5216,0.436,19.649,0.93,0.017,2006
25879,5229,0.263,2.596,0.73,0.07400000000000001,2006
25891,5229,0.24100000000000002,1.729,0.693,0.057999999999999996,2007
25903,5229,0.217,1.244,0.643,0.12,2008
25915,5229,0.21899999999999997,1.39,0.6829999999999999,0.145,2009
25927,5229,0.242,1.7730000000000001,0.657,0.12,2010
25939,5229,0.242,1.564,0.627,0.087,2011
25945,5229,0.228,1.409,0.633,0.16899999999999998,2012
25957,5234,0.33799999999999997,3.772,0.938,0.06,2006
25969,5234,0.355,4.828,0.9159999999999999,0.033,2007
25981,5234,0.265,2.528,0.7559999999999999,0.01,2008
25993,5234,0.36700000000000005,10.935,0.8959999999999999,-0.055999999999999994,2009
26005,5234,0.315,3.2310000000000003,0.894,0.10099999999999999,2010
26017,5234,0.312,2.8739999999999997,0.8759999999999999,0.065,2011
26029,5234,0.316,3.275,0.897,0.048,2012
26041,5234,0.35600000000000004,3.157,0.9179999999999999,0.066,2013
26053,5234,0.396,2.935,0.85,0.062,2014
26065,5234,0.35100000000000003,2.5540000000000003,0.735,0.025,2015
26077,5250,0.001,0.013000000000000001,1.147,0.013000000000000001,2006
26089,5250,0.002,0.016,1.114,0.037000000000000005,2007
26101,5250,0.001,0.013000000000000001,1.068,0.021,2008
26113,5250,0.003,0.036000000000000004,1.091,0.0,2009
26125,5250,0.005,0.052000000000000005,1.057,0.102,2010
26137,5250,0.013999999999999999,0.11,0.993,0.075,2011
26149,5250,0.02,0.159,0.9390000000000001,0.05,2012
26161,5250,0.022000000000000002,0.179,0.909,0.095,2013
26173,5250,0.244,1.4380000000000002,0.872,0.107,2014
26185,5250,0.565,6.212000000000001,0.91,-0.395,2015
26197,5256,0.003,0.013999999999999999,0.256,0.528,2006
26209,5256,0.015,0.06,0.29600000000000004,0.503,2007
26221,5256,0.114,0.41,0.373,0.47100000000000003,2008
26233,5256,0.153,0.647,0.39,0.358,2009
26245,5256,0.13699999999999998,0.5429999999999999,0.405,0.489,2010
26257,5256,0.125,0.439,0.40399999999999997,0.369,2011
26269,5256,0.11199999999999999,0.39899999999999997,0.40299999999999997,0.375,2012
26281,5256,0.109,0.37,0.363,0.43,2013
26293,5256,0.10099999999999999,0.336,0.358,0.509,2014
26305,5256,0.196,0.674,0.456,0.47600000000000003,2015
26317,5284,0.527,7.78,0.74,0.046,2006
26329,5284,0.5529999999999999,8.32,0.767,0.066,2007
26341,5284,0.546,8.619,0.768,0.022000000000000002,2008
26353,5284,0.638,9.4,0.843,0.069,2009
26365,5284,0.659,8.058,0.867,0.018000000000000002,2010
26377,5284,0.667,6.581,0.8690000000000001,0.035,2011
26389,5284,0.6609999999999999,5.744,0.8759999999999999,0.035,2012
26401,5284,0.66,6.125,0.8809999999999999,0.081,2013
26413,5284,0.6629999999999999,7.513,0.8859999999999999,0.052000000000000005,2014
26425,5284,0.613,5.559,0.8220000000000001,0.081,2015
26437,5301,0.261,3.065,0.7709999999999999,-0.042,2006
26449,5301,0.284,3.8930000000000002,0.7879999999999999,0.022000000000000002,2007
26461,5301,0.35,4.874,0.871,-0.011000000000000001,2008
26473,5301,0.41200000000000003,5.81,0.92,-0.001,2009
26485,5301,0.544,83.022,1.177,-0.013000000000000001,2010
26486,5301,0.5710000000000001,-39.408,1.237,-0.013000000000000001,2011
26498,5330,0.278,2.734,0.677,0.11599999999999999,2006
26501,5330,0.292,3.043,0.672,0.07,2007
26513,5338,0.253,1.805,0.612,0.171,2006
26525,5338,0.24100000000000002,1.6380000000000001,0.621,0.23600000000000002,2007
26537,5338,0.261,1.56,0.614,0.083,2008
26549,5338,0.276,2.037,0.609,0.156,2009
26561,5338,0.293,2.121,0.613,0.083,2010
26573,5338,0.355,2.8680000000000003,0.669,0.061,2011
26585,5338,0.331,2.717,0.6579999999999999,0.187,2012
26597,5338,0.33,2.499,0.64,0.10099999999999999,2013
26609,5338,0.314,2.4459999999999997,0.6659999999999999,0.107,2014
26621,5338,0.358,2.963,0.68,0.091,2015
26633,5342,0.017,0.6809999999999999,0.929,0.012,2006
26645,5342,0.022000000000000002,0.847,0.934,-0.043,2007
26657,5342,0.107,-0.616,1.03,-0.042,2008
26669,5342,0.15,4.305,1.005,-0.6940000000000001,2009
26681,5342,0.13699999999999998,4.183,0.9990000000000001,0.013999999999999999,2010
26693,5342,0.147,3.654,1.005,0.012,2011
26705,5342,0.156,3.759,1.023,0.036000000000000004,2012
26717,5342,0.16699999999999998,3.575,1.03,-0.011000000000000001,2013
26729,5342,0.191,4.067,1.022,0.126,2014
26741,5342,0.21100000000000002,6.294,1.052,0.013000000000000001,2015
26753,5379,0.37799999999999995,2.24,0.444,0.221,2006
26765,5379,0.196,1.109,0.268,0.501,2007
26777,5379,0.23600000000000002,1.4380000000000002,0.348,0.499,2008
26789,5379,0.29600000000000004,2.253,0.423,0.292,2009
26801,5379,0.23399999999999999,3.073,0.37,0.29600000000000004,2010
26813,5379,0.21600000000000003,2.556,0.34600000000000003,0.177,2011
26825,5379,0.23199999999999998,2.762,0.35600000000000004,0.19399999999999998,2012
26837,5379,0.293,4.034,0.413,0.14300000000000002,2013
26849,5379,0.292,2.8089999999999997,0.405,0.17800000000000002,2014
26861,5379,0.33799999999999997,7.664,0.451,0.20600000000000002,2015
26862,5417,0.196,6.83,0.941,0.016,2006
26874,5439,0.198,0.872,0.5479999999999999,0.083,2006
26886,5439,0.191,0.7090000000000001,0.525,0.406,2007
26898,5439,0.205,0.627,0.461,0.441,2008
26910,5439,0.26,1.124,0.48200000000000004,0.40299999999999997,2009
26922,5439,0.264,1.2919999999999998,0.466,0.309,2010
26934,5439,0.195,0.687,0.42200000000000004,0.28,2011
26946,5439,0.192,0.745,0.433,0.35200000000000004,2012
26958,5439,0.20199999999999999,0.9590000000000001,0.45899999999999996,0.314,2013
26970,5439,0.259,1.147,0.523,0.285,2014
26982,5439,0.255,1.528,0.49,0.255,2015
26994,5492,0.23,1.192,0.469,0.226,2006
27006,5492,0.22,1.156,0.45,0.20199999999999999,2007
27018,5492,0.19899999999999998,1.016,0.439,0.282,2008
27030,5492,0.239,1.117,0.514,0.257,2009
27042,5492,0.265,1.107,0.5489999999999999,0.315,2010
27054,5492,0.354,2.055,0.601,0.228,2011
27066,5492,0.382,1.9280000000000002,0.6509999999999999,0.23399999999999999,2012
27078,5492,0.364,1.6780000000000002,0.665,0.253,2013
27090,5492,0.336,1.629,0.636,0.273,2014
27102,5492,0.384,2.8930000000000002,0.7020000000000001,0.08800000000000001,2015
27114,5496,0.32899999999999996,1.767,0.653,0.159,2006
27126,5496,0.335,1.8,0.664,0.188,2007
27138,5496,0.278,1.393,0.593,0.20199999999999999,2008
27150,5496,0.284,1.837,0.585,0.267,2009
27162,5496,0.284,2.043,0.588,0.204,2010
27174,5496,0.26,1.871,0.575,0.201,2011
27186,5496,0.28800000000000003,2.089,0.639,0.141,2012
27198,5496,0.35200000000000004,2.408,0.727,0.094,2013
27210,5496,0.349,2.417,0.753,0.10300000000000001,2014
27222,5496,0.40399999999999997,3.495,0.855,0.11900000000000001,2015
27234,5518,0.17300000000000001,1.047,0.47700000000000004,0.315,2006
27246,5518,0.201,0.903,0.51,0.20600000000000002,2007
27258,5518,0.297,1.371,0.59,0.325,2008
27270,5518,0.282,1.3980000000000001,0.58,0.33399999999999996,2009
27282,5518,0.34700000000000003,1.768,0.608,0.115,2010
27294,5518,0.354,1.9040000000000001,0.627,0.149,2011
27306,5518,0.39,2.199,0.652,0.146,2012
27318,5518,0.371,2.075,0.65,0.19,2013
27330,5518,0.35100000000000003,1.8769999999999998,0.625,0.15,2014
27342,5518,0.39799999999999996,2.141,0.6559999999999999,0.15,2015
27354,5526,0.301,7.57,0.871,0.026000000000000002,2006
27366,5526,0.309,9.235,0.882,0.035,2007
27378,5526,0.278,5.912000000000001,0.8590000000000001,0.025,2008
27390,5526,0.198,5.119,0.836,0.034,2009
27402,5526,0.19699999999999998,4.221,0.826,0.04,2010
27414,5526,0.187,3.7119999999999997,0.826,0.047,2011
27426,5526,0.18100000000000002,3.575,0.8290000000000001,0.033,2012
27438,5526,0.177,3.655,0.8320000000000001,0.028999999999999998,2013
27450,5526,0.188,3.6519999999999997,0.8220000000000001,0.04,2014
27462,5526,0.17800000000000002,3.838,0.8240000000000001,0.037000000000000005,2015
27474,5560,0.003,0.027999999999999997,0.373,-0.053,2006
27486,5560,0.0,0.0,0.35700000000000004,0.506,2007
27498,5560,0.161,3.0589999999999997,0.359,0.41100000000000003,2008
27510,5560,0.09,1.141,0.257,0.044000000000000004,2009
27522,5560,0.004,0.028999999999999998,0.16899999999999998,0.634,2010
27534,5560,0.005,0.025,0.287,0.47100000000000003,2011
27546,5560,0.009000000000000001,0.11199999999999999,0.18,0.273,2012
27558,5560,0.145,4.034,0.32299999999999995,0.287,2013
27570,5560,0.22899999999999998,3.853,0.4,0.028999999999999998,2014
27582,5560,0.22899999999999998,5.087,0.381,0.096,2015
27594,5568,0.473,2.906,0.787,0.14400000000000002,2006
27606,5568,0.488,2.7710000000000004,0.804,0.135,2007
27618,5568,0.51,3.177,0.825,0.138,2008
27630,5568,0.527,3.213,0.843,0.139,2009
27642,5568,0.455,2.439,0.794,0.155,2010
27654,5568,0.4,2.4090000000000003,0.74,0.177,2011
27666,5568,0.425,2.481,0.7559999999999999,0.165,2012
27671,5568,0.419,2.51,0.7559999999999999,0.165,2013
27675,5568,0.287,4.478,0.508,0.102,2015
27687,5581,0.095,0.39799999999999996,0.353,0.39399999999999996,2006
27699,5581,0.154,0.618,0.371,0.524,2007
27711,5581,0.14,0.563,0.369,0.462,2008
27723,5581,0.126,0.645,0.355,0.607,2009
27735,5581,0.084,0.507,0.342,0.317,2010
27747,5581,0.07,0.349,0.34600000000000003,0.564,2011
27759,5581,0.040999999999999995,0.184,0.33,0.53,2012
27771,5581,0.031,0.14,0.29100000000000004,0.5479999999999999,2013
27783,5581,0.012,0.051,0.272,0.611,2014
27795,5581,0.07400000000000001,0.418,0.315,0.629,2015
27807,5589,0.41700000000000004,3.034,0.985,0.054000000000000006,2006
27819,5589,0.336,2.344,0.865,0.068,2007
27830,5589,0.295,2.097,0.799,0.138,2008
27842,5597,0.45799999999999996,1.6119999999999999,0.7909999999999999,0.141,2006
27854,5597,0.513,1.788,0.855,0.20800000000000002,2007
27866,5597,0.495,2.0140000000000002,0.848,0.215,2008
27878,5597,0.514,1.758,0.873,0.158,2009
27890,5597,0.415,1.29,0.789,0.366,2010
27902,5597,0.42,1.3969999999999998,0.773,0.27,2011
27914,5597,0.426,1.3840000000000001,0.7909999999999999,0.16399999999999998,2012
27926,5597,0.392,1.256,0.7609999999999999,0.295,2013
27938,5597,0.38299999999999995,1.31,0.703,0.318,2014
27950,5597,0.43700000000000006,1.446,0.7759999999999999,0.204,2015
27962,5600,0.6409999999999999,3.545,0.863,0.162,2007
27974,5600,0.62,3.455,0.852,0.18899999999999997,2008
27986,5600,0.648,3.714,0.893,0.14,2009
27998,5600,0.652,3.887,0.8809999999999999,0.128,2010
28010,5600,0.6459999999999999,3.6889999999999996,0.88,0.145,2011
28022,5600,0.64,3.301,0.877,0.145,2012
28034,5600,0.675,3.73,0.904,0.131,2013
28046,5600,0.648,3.937,0.894,0.165,2014
28058,5600,0.645,4.25,0.904,0.16,2015
28070,5606,0.063,0.573,0.535,0.259,2006
28082,5606,0.092,0.7140000000000001,0.5660000000000001,0.192,2007
28094,5606,0.158,1.258,0.6559999999999999,0.196,2008
28106,5606,0.138,1.002,0.647,0.18,2009
28118,5606,0.179,1.258,0.672,0.142,2010
28130,5606,0.237,1.8330000000000002,0.6990000000000001,0.14,2011
28142,5606,0.261,1.9669999999999999,0.79,0.12300000000000001,2012
28154,5606,0.214,1.729,0.738,0.149,2013
28166,5606,0.18899999999999997,1.454,0.737,0.162,2014
28178,5606,0.231,1.982,0.737,0.08199999999999999,2015
28190,5608,0.462,2.795,0.728,0.113,2006
28202,5608,0.376,2.37,0.67,0.145,2007
28214,5608,0.319,1.9809999999999999,0.588,0.17600000000000002,2008
28226,5608,0.32799999999999996,2.435,0.5489999999999999,0.141,2009
28238,5608,0.294,2.106,0.52,0.258,2010
28250,5608,0.215,1.245,0.431,0.21100000000000002,2011
28262,5608,0.195,1.011,0.408,0.297,2012
28274,5608,0.166,0.8809999999999999,0.37799999999999995,0.382,2013
28286,5608,0.19399999999999998,0.998,0.397,0.40399999999999997,2014
28298,5608,0.23399999999999999,1.24,0.444,0.359,2015
28310,5639,0.184,0.8059999999999999,0.42,0.035,2006
28322,5639,0.16899999999999998,0.8640000000000001,0.396,0.341,2007
28334,5639,0.132,0.887,0.359,0.445,2008
28346,5639,0.16399999999999998,0.868,0.506,0.36200000000000004,2009
28358,5639,0.122,0.504,0.425,0.264,2010
28370,5639,0.11599999999999999,0.475,0.429,0.39899999999999997,2011
28382,5639,0.217,1.088,0.501,0.321,2012
28394,5639,0.193,1.0070000000000001,0.45899999999999996,0.361,2013
28406,5639,0.281,1.724,0.54,0.222,2014
28418,5639,0.501,6.784,0.74,0.065,2015
28430,5643,0.496,5.281000000000001,0.792,0.08199999999999999,2006
28439,5643,0.449,4.534,0.77,0.051,2007
28450,5643,0.469,6.443,0.828,0.094,2014
28462,5643,0.434,4.689,0.812,0.064,2015
28474,5667,0.0,0.0,0.654,0.32799999999999996,2006
28486,5667,0.0,0.0,0.591,0.318,2007
28498,5667,0.125,1.1440000000000001,0.617,0.39799999999999996,2008
28510,5667,0.22,1.6540000000000001,0.57,0.166,2009
28522,5667,0.23800000000000002,2.7889999999999997,0.632,0.109,2010
28534,5667,0.17,0.595,0.546,0.11699999999999999,2011
28546,5667,0.132,0.46299999999999997,0.39899999999999997,0.299,2012
28558,5667,0.129,0.42700000000000005,0.35100000000000003,0.451,2013
28570,5667,0.099,0.629,0.355,0.252,2014
28582,5667,0.114,1.2,0.32899999999999996,0.242,2015
28594,5671,0.451,3.404,0.575,0.076,2006
28606,5671,0.38299999999999995,6.806,0.516,0.198,2007
28618,5671,0.40399999999999997,13.135,0.532,0.134,2008
28630,5671,0.498,6.53,0.622,0.11,2009
28642,5671,0.599,7.042000000000001,0.728,0.08900000000000001,2010
28654,5671,0.627,5.267,0.733,0.064,2011
28666,5671,0.6509999999999999,6.091,0.755,0.092,2012
28678,5671,0.764,8.76,0.879,0.11199999999999999,2013
28690,5671,0.838,7.617000000000001,0.95,0.033,2014
28702,5671,0.815,6.3389999999999995,0.929,0.07200000000000001,2015
28714,5680,0.127,0.581,0.456,0.369,2006
28726,5680,0.225,1.3019999999999998,0.5479999999999999,0.281,2007
28738,5680,0.271,1.56,0.596,0.215,2008
28750,5680,0.26,1.693,0.568,0.23600000000000002,2009
28762,5680,0.231,1.358,0.542,0.239,2010
28774,5680,0.252,1.3230000000000002,0.562,0.21600000000000003,2011
28786,5680,0.258,1.2009999999999998,0.575,0.294,2012
28798,5680,0.306,1.215,0.627,0.299,2013
28810,5680,0.374,1.3430000000000002,0.725,0.272,2014
