,gvkey,fiscal_year,fiscal_month
17894,157354,2012.0,12.0
17895,157354,2013.0,12.0
17896,157354,2014.0,12.0
17897,157354,2015.0,12.0
17898,157355,2006.0,9.0
17899,157373,2006.0,12.0
17900,157373,2007.0,12.0
17901,157373,2008.0,12.0
17902,157373,2009.0,12.0
17903,157373,2010.0,12.0
17904,157373,2011.0,12.0
17905,157373,2012.0,12.0
17906,157373,2013.0,12.0
17907,157373,2014.0,12.0
17908,157373,2015.0,12.0
17910,157679,2006.0,12.0
17912,157679,2007.0,12.0
17913,157679,2008.0,12.0
17915,157679,2009.0,12.0
17917,157679,,
17918,157679,2010.0,12.0
17920,157679,2011.0,12.0
17922,157679,2012.0,12.0
17924,157679,2013.0,12.0
17926,157679,2014.0,12.0
17928,157679,2015.0,12.0
17929,157855,2006.0,1.0
17930,157855,2007.0,1.0
17931,157855,2008.0,1.0
17932,157855,2009.0,1.0
17933,157855,2010.0,1.0
17934,157855,2011.0,1.0
17935,157855,2012.0,1.0
17936,157855,2013.0,1.0
17937,157855,2014.0,1.0
17938,157855,2015.0,1.0
17939,157858,2006.0,12.0
17940,157858,2007.0,12.0
17941,157858,2008.0,12.0
17942,157858,2009.0,12.0
17944,157859,2006.0,12.0
17946,158354,2006.0,12.0
17948,158354,2007.0,12.0
17950,158354,2008.0,12.0
17952,158354,2009.0,12.0
17954,158354,2010.0,12.0
17956,158354,2011.0,12.0
17958,158354,2012.0,12.0
17960,158354,2013.0,12.0
17962,158354,2014.0,12.0
17964,158354,2015.0,12.0
17965,158473,2006.0,12.0
17966,158473,2007.0,12.0
17967,158473,2008.0,12.0
17968,158473,2009.0,12.0
17969,158912,2006.0,12.0
17970,158912,2007.0,12.0
17971,158912,2008.0,12.0
17972,158912,2009.0,12.0
17973,158912,2010.0,12.0
17974,158912,2011.0,12.0
17975,160163,2006.0,12.0
17976,160163,2007.0,12.0
17977,160163,2008.0,12.0
17978,160163,2009.0,12.0
17979,160163,2010.0,12.0
17980,160163,2011.0,12.0
17982,160181,2006.0,12.0
17984,160181,2007.0,12.0
17986,160181,2008.0,12.0
17988,160181,2009.0,12.0
17990,160181,2010.0,12.0
17992,160181,2011.0,12.0
17994,160181,2012.0,12.0
17996,160181,2013.0,12.0
17998,160181,2014.0,12.0
17999,160183,2006.0,12.0
18000,160183,2007.0,12.0
18001,160183,2008.0,12.0
18002,160183,2009.0,12.0
18003,160183,2010.0,12.0
18004,160183,2011.0,12.0
18005,160183,2012.0,12.0
18006,160183,2013.0,12.0
18007,160183,2014.0,12.0
18008,160202,2006.0,3.0
18009,160207,2006.0,12.0
18010,160207,2007.0,12.0
18011,160207,2008.0,12.0
18012,160207,2009.0,12.0
18013,160207,2010.0,12.0
18014,160207,2011.0,12.0
18015,160207,2012.0,12.0
18016,160207,2013.0,12.0
18017,160207,2014.0,12.0
18018,160207,2015.0,12.0
18019,160211,2006.0,12.0
18020,160211,2007.0,12.0
18021,160211,2008.0,12.0
18022,160211,2009.0,12.0
18023,160211,2010.0,12.0
18024,160211,2011.0,12.0
18025,160211,2012.0,12.0
18026,160211,2013.0,12.0
18027,160211,2014.0,12.0
18028,160211,2015.0,12.0
18030,160225,2006.0,12.0
18032,160225,2007.0,12.0
18034,160225,2008.0,12.0
18036,160225,2009.0,12.0
18038,160225,2010.0,12.0
18040,160225,2011.0,12.0
18042,160225,2012.0,12.0
18044,160225,2013.0,12.0
18046,160225,2014.0,12.0
18048,160225,2015.0,12.0
18050,160233,2006.0,6.0
18052,160233,2007.0,6.0
18054,160233,2008.0,6.0
18056,160233,2009.0,6.0
18058,160233,2010.0,6.0
18060,160233,2011.0,6.0
18062,160233,2012.0,6.0
18064,160233,2013.0,6.0
18066,160233,2014.0,6.0
18068,160233,2015.0,6.0
18069,160255,2006.0,12.0
18070,160255,2007.0,12.0
18071,160255,2008.0,12.0
18072,160255,2009.0,12.0
18073,160255,2010.0,12.0
18074,160255,2011.0,12.0
18075,160255,2012.0,12.0
18076,160255,2013.0,12.0
18077,160255,2014.0,12.0
18078,160256,2006.0,12.0
18079,160256,2007.0,12.0
18080,160256,2008.0,12.0
18081,160256,2009.0,12.0
18082,160256,2010.0,12.0
18083,160256,2011.0,12.0
18084,160256,2012.0,12.0
18085,160272,2006.0,12.0
18086,160272,2007.0,12.0
18087,160272,2008.0,12.0
18088,160272,2009.0,12.0
18089,160272,2010.0,12.0
18090,160272,2011.0,12.0
18091,160272,2012.0,12.0
18092,160272,2013.0,12.0
18093,160282,2006.0,12.0
18094,160282,2007.0,12.0
18095,160282,2008.0,12.0
18096,160282,2009.0,12.0
18097,160282,2010.0,12.0
18098,160282,2011.0,12.0
18099,160282,2012.0,12.0
18100,160282,2013.0,12.0
18101,160282,2014.0,12.0
18102,160282,2015.0,12.0
18103,160329,2006.0,12.0
18104,160329,2007.0,12.0
18105,160329,2008.0,12.0
18106,160329,2009.0,12.0
18107,160329,2010.0,12.0
18108,160329,2011.0,12.0
18109,160329,2012.0,12.0
18110,160329,2013.0,12.0
18111,160329,2014.0,12.0
18112,160329,2015.0,12.0
18113,160341,2006.0,12.0
18114,160341,2007.0,12.0
18115,160341,2008.0,12.0
18116,160341,2009.0,12.0
18117,160341,2010.0,12.0
18118,160341,2011.0,12.0
18119,160341,2012.0,12.0
18120,160341,2013.0,12.0
18121,160341,2014.0,12.0
18122,160341,2015.0,12.0
18123,160533,2006.0,12.0
18125,160541,2006.0,12.0
18127,160541,2007.0,12.0
18129,160541,2008.0,12.0
18131,160541,2009.0,12.0
18133,160541,2010.0,12.0
18135,160541,2011.0,12.0
18137,160541,2012.0,12.0
18139,160541,2013.0,12.0
18141,160541,2014.0,12.0
18143,160541,2015.0,12.0
18144,160570,2006.0,12.0
18145,160570,2007.0,12.0
18146,160570,2008.0,12.0
18147,160570,2009.0,12.0
18148,160570,2010.0,12.0
18149,160570,2011.0,12.0
18150,160570,2012.0,12.0
18151,160570,2013.0,12.0
18152,160570,2014.0,12.0
18153,160570,2015.0,12.0
18154,160580,2006.0,6.0
18155,160580,2007.0,6.0
18156,160580,2008.0,6.0
18157,160580,2009.0,6.0
18158,160580,2010.0,6.0
18159,160580,2011.0,12.0
18160,160598,2006.0,9.0
18161,160598,2007.0,9.0
18162,160598,2008.0,9.0
18163,160598,2009.0,9.0
18164,160598,2010.0,9.0
18165,160598,2011.0,9.0
18166,160598,2012.0,9.0
18167,160598,2013.0,9.0
18168,160598,2014.0,9.0
18169,160598,2015.0,9.0
18170,160601,2006.0,12.0
18171,160601,2007.0,12.0
18172,160601,2008.0,12.0
18173,160601,2009.0,12.0
18174,160601,2010.0,12.0
18175,160661,2006.0,12.0
18176,160661,2007.0,12.0
18177,160661,2008.0,12.0
18178,160661,2009.0,12.0
18179,160661,2010.0,12.0
18180,160661,2011.0,12.0
18181,160661,2012.0,12.0
18182,160661,2013.0,12.0
18183,160661,2014.0,12.0
18184,160670,2006.0,12.0
18185,160681,2006.0,12.0
18186,160681,2010.0,12.0
18187,160681,2011.0,12.0
18188,160681,2012.0,12.0
18189,160681,2013.0,12.0
18190,160681,2014.0,12.0
18191,160681,2015.0,12.0
18192,160684,2006.0,12.0
18193,160684,2007.0,12.0
18194,160684,2008.0,12.0
18195,160684,2009.0,12.0
18196,160684,2010.0,12.0
18197,160684,2011.0,12.0
18198,160684,2012.0,12.0
18199,160684,2013.0,12.0
18200,160684,2014.0,12.0
18201,160684,2015.0,12.0
18202,160718,2006.0,12.0
18203,160718,2007.0,12.0
18205,160719,2006.0,12.0
18207,160719,2007.0,12.0
18209,160719,2008.0,12.0
18211,160719,2009.0,12.0
18213,160719,2010.0,12.0
18215,160719,2011.0,12.0
18217,160719,2012.0,12.0
18219,160719,2013.0,12.0
18221,160719,2014.0,12.0
18222,160838,2006.0,12.0
18223,160838,2007.0,12.0
18224,160838,2008.0,12.0
18225,160838,2009.0,12.0
18226,160838,2010.0,12.0
18227,160838,2011.0,12.0
18228,160838,2012.0,12.0
18229,160861,2006.0,3.0
18230,160861,2007.0,3.0
18231,160861,2008.0,3.0
18232,160861,2009.0,3.0
18233,160861,2010.0,3.0
18234,160865,2006.0,12.0
18235,160865,2007.0,12.0
18236,160865,2008.0,12.0
18237,160865,2009.0,12.0
18238,160865,2010.0,12.0
18239,160865,2011.0,12.0
18240,160865,2012.0,12.0
18241,160874,2009.0,12.0
18242,160874,2010.0,12.0
18243,160874,2011.0,12.0
18244,160874,2012.0,12.0
18245,160874,2013.0,12.0
18246,160874,2014.0,12.0
18248,160892,2006.0,6.0
18250,160892,2007.0,6.0
18252,160892,2008.0,6.0
18254,160892,2009.0,6.0
18256,160892,2010.0,6.0
18258,160892,2011.0,6.0
18260,160892,2012.0,6.0
18262,160892,2013.0,6.0
18263,160893,2006.0,3.0
18264,160893,2007.0,3.0
18265,160893,2008.0,3.0
18266,160893,2009.0,3.0
18267,160893,2010.0,3.0
18268,160893,2011.0,3.0
18269,160893,2012.0,3.0
18270,160893,2013.0,3.0
18271,160893,2014.0,3.0
18272,160893,2015.0,3.0
18273,160912,2006.0,12.0
18274,160912,2007.0,12.0
18275,160912,2008.0,12.0
18276,160912,2009.0,12.0
18277,160912,2010.0,12.0
18278,160912,2011.0,12.0
18279,160912,2012.0,12.0
18280,160912,2013.0,12.0
18281,160912,2014.0,12.0
18282,160912,2015.0,12.0
18283,160949,2006.0,12.0
18284,160949,2007.0,12.0
18285,160949,2008.0,12.0
18286,160949,2009.0,12.0
18287,160949,2010.0,12.0
18289,160990,2006.0,12.0
18291,160990,2007.0,12.0
18293,160990,2008.0,12.0
18295,160990,2009.0,12.0
18297,160990,2010.0,12.0
18299,160990,2011.0,12.0
18301,160990,2012.0,12.0
18303,160990,2013.0,12.0
18305,160990,2014.0,12.0
18307,160990,2015.0,12.0
18309,160991,2006.0,12.0
18311,160991,2007.0,12.0
18313,160991,2008.0,12.0
18315,160991,2009.0,12.0
18317,160991,2010.0,12.0
18319,160991,2011.0,12.0
18321,160991,2012.0,12.0
18323,160991,2013.0,12.0
18325,160991,2014.0,12.0
18327,160991,2015.0,12.0
18329,161000,2006.0,12.0
18331,161000,2007.0,12.0
18333,161000,2008.0,12.0
18335,161000,2009.0,12.0
18337,161000,2010.0,12.0
18339,161000,2011.0,12.0
18341,161000,2012.0,12.0
18343,161000,2013.0,12.0
18345,161000,2014.0,12.0
18347,161000,2015.0,12.0
18349,161013,2006.0,12.0
18351,161013,2007.0,12.0
18353,161013,2008.0,12.0
18355,161013,2009.0,12.0
18357,161013,2010.0,12.0
18359,161013,2011.0,12.0
18361,161013,2012.0,12.0
18363,161013,2013.0,12.0
18365,161013,2014.0,12.0
18366,161036,2006.0,1.0
18367,161036,2007.0,1.0
18368,161036,2008.0,1.0
18369,161036,2009.0,1.0
18370,161036,2010.0,1.0
18371,161036,2011.0,1.0
18372,161036,2012.0,1.0
18373,161036,2013.0,1.0
18374,161036,2014.0,1.0
18375,161036,2015.0,1.0
18376,161039,2006.0,12.0
18377,161039,2007.0,12.0
18378,161039,2008.0,12.0
18379,161039,2009.0,12.0
18380,161039,2010.0,12.0
18382,161048,2006.0,12.0
18384,161048,2007.0,12.0
18386,161048,2008.0,12.0
18388,161048,2009.0,12.0
18390,161048,2010.0,12.0
18392,161048,2011.0,12.0
18394,161048,2012.0,12.0
18396,161048,2013.0,12.0
18398,161048,2014.0,12.0
18400,161048,2015.0,12.0
18401,161056,2006.0,12.0
18402,161056,2007.0,12.0
18403,161056,2008.0,12.0
18404,161056,2009.0,12.0
18405,161056,2010.0,12.0
18406,161056,2011.0,12.0
18407,161064,2006.0,12.0
18408,161064,2007.0,12.0
18409,161064,2008.0,12.0
18410,161072,2006.0,12.0
18411,161072,2007.0,12.0
18412,161072,2008.0,12.0
18413,161072,2009.0,12.0
18414,161072,2010.0,12.0
18415,161072,2011.0,12.0
18416,161072,2012.0,12.0
18417,161072,2013.0,12.0
18418,161072,2014.0,12.0
18419,161072,2015.0,12.0
18420,161075,2006.0,9.0
18421,161120,2006.0,12.0
18422,161120,2007.0,12.0
18423,161120,2008.0,12.0
18424,161120,2009.0,12.0
18425,161120,2010.0,12.0
18426,161120,2011.0,12.0
18427,161120,2012.0,12.0
18428,161120,2013.0,12.0
18429,161120,2014.0,12.0
18430,161120,2015.0,12.0
18431,161844,2006.0,12.0
18432,161844,2007.0,12.0
18433,161844,2008.0,12.0
18434,161844,2009.0,12.0
18435,161844,2010.0,12.0
18436,161844,2011.0,12.0
18437,161844,2012.0,12.0
18438,161844,2013.0,12.0
18439,161844,2014.0,12.0
18440,161844,2015.0,12.0
18441,161877,2006.0,12.0
18443,161953,2006.0,12.0
18445,161953,2007.0,12.0
18447,161953,2008.0,12.0
18449,161953,2009.0,12.0
18451,161953,2010.0,12.0
18453,161953,2011.0,12.0
18455,161953,2012.0,12.0
18457,161953,2013.0,12.0
18459,161953,2014.0,12.0
18461,161953,2015.0,12.0
18463,161966,2006.0,12.0
18465,161966,2007.0,12.0
18467,161966,2008.0,12.0
18469,161966,2009.0,12.0
18471,161966,2010.0,12.0
18473,161966,2011.0,12.0
18475,161966,2012.0,12.0
18477,161966,2013.0,12.0
18479,161966,2014.0,12.0
18481,161966,2015.0,12.0
18482,161994,2006.0,12.0
18483,161994,2007.0,12.0
18484,161994,2008.0,12.0
18485,161994,2009.0,12.0
18486,162076,2006.0,12.0
18487,162076,2007.0,12.0
18488,162076,2008.0,12.0
18489,162076,2009.0,12.0
18490,162076,2010.0,12.0
18491,162076,2011.0,12.0
18492,162076,2012.0,12.0
18493,162076,2013.0,12.0
18494,162076,2014.0,12.0
18495,162076,2015.0,12.0
18496,162127,2006.0,12.0
18497,162127,2007.0,12.0
18498,162127,2008.0,12.0
18499,162127,2009.0,12.0
18500,162127,2010.0,12.0
18501,162127,2011.0,12.0
18502,162127,2012.0,12.0
18503,162127,2013.0,12.0
18504,162127,2014.0,12.0
18505,162127,2015.0,12.0
18506,162129,2006.0,5.0
18507,162129,2007.0,5.0
18508,162129,2008.0,5.0
18509,162129,2009.0,5.0
18510,162129,2010.0,5.0
18511,162129,2011.0,5.0
18512,162129,2012.0,5.0
18513,162129,2013.0,12.0
18514,162129,2014.0,12.0
18515,162129,2015.0,12.0
18517,162160,2006.0,12.0
18519,162160,2007.0,12.0
18521,162160,2008.0,12.0
18523,162160,2009.0,12.0
18525,162160,2010.0,12.0
18527,162160,2011.0,12.0
18529,162160,2012.0,12.0
18531,162160,2013.0,12.0
18533,162160,2014.0,12.0
18535,162160,2015.0,12.0
18536,162198,2006.0,2.0
18537,162198,2007.0,2.0
18538,162264,2006.0,12.0
18539,162264,2007.0,12.0
18540,162264,2008.0,12.0
18541,162264,2009.0,12.0
18542,162264,2010.0,12.0
18543,162264,2011.0,12.0
18544,162264,2012.0,12.0
18545,162264,2013.0,12.0
18546,162264,2014.0,12.0
18547,162264,2015.0,12.0
18548,162272,2006.0,12.0
18549,162272,2007.0,12.0
18550,162272,2008.0,12.0
18551,162272,2009.0,12.0
18552,162272,2010.0,12.0
18553,162272,2011.0,12.0
18554,162272,2012.0,12.0
18555,162283,2006.0,12.0
18556,162283,2007.0,12.0
18557,162283,2008.0,12.0
18558,162283,2009.0,12.0
18559,162283,2010.0,12.0
18560,162336,2006.0,12.0
18561,162336,2007.0,12.0
18562,162336,2008.0,12.0
18563,162336,2009.0,12.0
18564,162346,2006.0,12.0
18565,162346,2007.0,12.0
18566,162346,2008.0,12.0
18567,162346,2009.0,12.0
18568,162346,2010.0,12.0
18569,162346,2011.0,12.0
18570,162346,2012.0,12.0
18571,162346,2013.0,12.0
18572,162346,2014.0,12.0
18573,162346,2015.0,12.0
18575,162385,2006.0,12.0
18577,162385,2007.0,12.0
18579,162385,2008.0,12.0
18581,162385,2009.0,12.0
18583,162385,2010.0,12.0
18585,162385,2011.0,12.0
18587,162385,2012.0,12.0
18589,162385,2013.0,12.0
18591,162385,2014.0,12.0
18593,162385,2015.0,12.0
18594,162401,2006.0,12.0
18595,162401,2007.0,12.0
18596,162401,2008.0,12.0
18597,162401,2009.0,12.0
18598,162401,2010.0,12.0
18599,162401,2011.0,12.0
18600,162401,2012.0,12.0
18601,162401,2013.0,12.0
18602,162401,2014.0,12.0
18603,162401,2015.0,12.0
18604,162448,2006.0,12.0
18605,162448,2007.0,12.0
18606,162448,2008.0,12.0
18607,162448,2009.0,12.0
18608,162448,2010.0,12.0
18609,162448,2011.0,12.0
18610,162448,2012.0,12.0
18611,162448,2013.0,12.0
18612,162448,2014.0,12.0
18613,162448,2015.0,12.0
18614,162459,2006.0,12.0
18615,162459,2007.0,12.0
18616,162459,2008.0,12.0
18617,162459,2009.0,12.0
18618,162459,2010.0,12.0
18619,162459,2011.0,12.0
18620,162459,2012.0,12.0
18621,162459,2013.0,12.0
18622,162459,2014.0,12.0
18623,162459,2015.0,12.0
18624,162701,2006.0,12.0
18625,162701,2007.0,3.0
18626,162701,2008.0,3.0
18627,162701,2009.0,3.0
18628,162701,2010.0,3.0
18629,162701,2011.0,3.0
18630,162701,2012.0,3.0
18631,162701,2013.0,3.0
18632,162701,2014.0,3.0
18633,162701,2015.0,3.0
18634,162733,2006.0,10.0
18635,162733,2007.0,10.0
18636,162733,2008.0,10.0
18637,162733,2009.0,10.0
18638,162733,2010.0,10.0
18639,162733,2011.0,10.0
18640,162733,2012.0,10.0
18641,162733,2013.0,10.0
18642,162733,2014.0,10.0
18643,162733,2015.0,10.0
18644,162739,2006.0,12.0
18645,162739,2007.0,12.0
18646,162739,2008.0,12.0
18647,162796,2006.0,9.0
18648,162796,2007.0,9.0
18649,162796,2008.0,9.0
18650,162796,2009.0,9.0
18651,162796,2010.0,9.0
18652,162796,2011.0,9.0
18653,162796,2012.0,9.0
18654,162796,2013.0,9.0
18655,162796,2014.0,9.0
18656,162897,2006.0,12.0
18657,162897,2007.0,12.0
18658,162897,2008.0,12.0
18659,162897,2009.0,12.0
18660,162909,2006.0,12.0
18661,162909,2007.0,12.0
18662,162909,2008.0,12.0
18663,162909,2009.0,12.0
18664,162909,2010.0,12.0
18665,162909,2011.0,12.0
18666,162909,2012.0,12.0
18667,162909,2013.0,12.0
18668,162909,2014.0,12.0
18669,162928,2008.0,12.0
18670,162928,2009.0,12.0
18671,162928,2010.0,12.0
18672,162928,2011.0,12.0
18673,162928,2012.0,12.0
18674,163036,2006.0,12.0
18675,163036,2007.0,12.0
18676,163036,2008.0,12.0
18677,163036,2009.0,12.0
18678,163036,2010.0,12.0
18679,163036,2011.0,12.0
18680,163036,2012.0,12.0
18681,163036,2013.0,12.0
18682,163036,2014.0,12.0
18683,163036,2015.0,12.0
18684,163113,2006.0,12.0
18685,163113,2007.0,12.0
18686,163113,2008.0,12.0
18687,163113,2009.0,12.0
18688,163113,2010.0,12.0
18689,163113,2011.0,12.0
18690,163113,2012.0,12.0
18691,163113,2013.0,12.0
18692,163113,2014.0,12.0
18693,163113,2015.0,12.0
18694,163118,2006.0,9.0
18695,163118,2007.0,9.0
18696,163118,2008.0,9.0
18697,163118,2009.0,9.0
18698,163118,2010.0,9.0
18699,163118,2011.0,9.0
18700,163118,2012.0,9.0
18701,163118,2013.0,9.0
18702,163118,2014.0,9.0
18703,163118,2015.0,9.0
18704,163124,2009.0,12.0
18705,163124,2010.0,12.0
18706,163124,2011.0,12.0
18707,163124,2012.0,12.0
18708,163124,2013.0,12.0
18709,163124,2014.0,12.0
18710,163124,2015.0,12.0
18711,163429,2006.0,12.0
18712,163429,2007.0,12.0
18713,163429,2008.0,12.0
18714,163429,2009.0,12.0
18715,163429,2010.0,12.0
18716,163429,2011.0,12.0
18717,163586,2006.0,12.0
18718,163586,2007.0,12.0
18719,163586,2008.0,12.0
18720,163586,2009.0,12.0
18721,163586,2010.0,12.0
18722,163586,2011.0,12.0
18723,163586,2012.0,12.0
18724,163586,2013.0,12.0
18725,163586,2014.0,12.0
18727,163610,2006.0,12.0
18729,163610,2007.0,12.0
18731,163610,2008.0,12.0
18733,163610,2009.0,12.0
18735,163610,2010.0,12.0
18737,163610,2011.0,12.0
18739,163610,2012.0,12.0
18741,163610,2013.0,12.0
18743,163610,2014.0,12.0
18745,163610,2015.0,12.0
18746,163627,2006.0,7.0
18747,163627,2007.0,7.0
18748,163627,2008.0,7.0
18749,163627,2009.0,7.0
18750,163627,2010.0,7.0
18751,163627,2011.0,7.0
18752,163627,2012.0,7.0
18753,163627,2013.0,7.0
18754,163627,2014.0,7.0
18755,163627,2015.0,7.0
18756,163629,2006.0,12.0
18757,163629,2007.0,12.0
18758,163629,2008.0,12.0
18759,163629,2009.0,12.0
18760,163629,2010.0,12.0
18761,163629,2011.0,12.0
18762,163629,2012.0,12.0
18763,163629,2013.0,12.0
18764,163629,2014.0,12.0
18765,163629,2015.0,12.0
18766,163669,2006.0,12.0
18767,163669,2007.0,12.0
18768,163669,2008.0,12.0
18769,163669,2009.0,12.0
18770,163669,2010.0,12.0
18771,163669,2011.0,12.0
18772,163669,2012.0,12.0
18773,163669,2013.0,12.0
18774,163669,2014.0,12.0
18775,163669,2015.0,12.0
18777,163680,2006.0,12.0
18779,163680,2007.0,12.0
18781,163680,2008.0,12.0
18783,163680,2009.0,12.0
18785,163680,2010.0,12.0
18787,163680,2011.0,12.0
18789,163680,2012.0,12.0
18791,163680,2013.0,12.0
18793,163680,2014.0,12.0
18795,163680,2015.0,12.0
18796,163765,2008.0,12.0
18797,163765,2009.0,12.0
18798,163765,2010.0,12.0
18799,163765,2011.0,12.0
18800,163765,2012.0,12.0
18801,163765,2013.0,12.0
18802,163765,2014.0,12.0
18803,163765,2015.0,12.0
18804,163768,2008.0,12.0
18805,163768,2009.0,12.0
18806,163768,2010.0,12.0
18807,163768,2011.0,12.0
18808,163768,2012.0,12.0
18809,163768,2013.0,12.0
18810,163768,2014.0,12.0
18811,163768,2015.0,12.0
18812,163772,2006.0,12.0
18813,163772,2007.0,12.0
18814,163772,2008.0,12.0
18815,163772,2009.0,12.0
18816,163772,2010.0,12.0
18817,163772,2011.0,12.0
18818,163772,2012.0,12.0
18819,163772,2013.0,12.0
18820,163772,2014.0,12.0
18821,163877,2006.0,6.0
18822,163877,2007.0,6.0
18823,163877,2008.0,6.0
18824,163877,2009.0,6.0
18825,163877,2010.0,6.0
18826,163877,2011.0,6.0
18827,163877,2012.0,6.0
18828,163877,2013.0,6.0
18829,163877,2014.0,6.0
18830,163879,2006.0,12.0
18831,163879,2007.0,12.0
18832,163879,2008.0,12.0
18833,163879,2009.0,12.0
18834,163879,2010.0,12.0
18835,163879,2011.0,12.0
18836,163879,2012.0,12.0
18837,163916,2006.0,12.0
18838,163916,2007.0,12.0
18839,163916,2008.0,12.0
18840,163916,2009.0,12.0
18841,163916,2010.0,12.0
18842,163916,2011.0,12.0
18843,163916,2012.0,12.0
18844,163916,2013.0,12.0
18845,163916,2014.0,12.0
18846,163916,2015.0,12.0
18847,163921,2006.0,12.0
18848,163921,2007.0,12.0
18849,163921,2008.0,12.0
18850,163921,2009.0,12.0
18851,163921,2010.0,12.0
18852,163921,2011.0,12.0
18853,163921,2012.0,12.0
18854,163921,2013.0,12.0
18855,163921,2014.0,12.0
18856,163921,2015.0,12.0
18857,163935,2006.0,12.0
18858,163935,2007.0,12.0
18859,163935,2008.0,12.0
18860,163935,2009.0,12.0
18861,163935,2010.0,12.0
18862,163935,2011.0,12.0
18863,163935,2012.0,12.0
18864,163935,2013.0,12.0
18865,163935,2014.0,12.0
18866,163935,2015.0,12.0
18867,163939,2006.0,12.0
18868,163939,2007.0,12.0
18869,163939,2008.0,12.0
18870,163939,2009.0,12.0
18871,163939,2010.0,12.0
18872,163939,2011.0,12.0
18873,163939,2012.0,12.0
18874,163939,2013.0,12.0
18875,163939,2014.0,12.0
18876,163939,2015.0,12.0
18877,163948,2006.0,12.0
18878,163948,2007.0,12.0
18879,163948,2008.0,12.0
18880,163948,2009.0,12.0
18881,163948,2010.0,12.0
18882,163948,2011.0,12.0
18883,163948,2012.0,12.0
18884,163948,2013.0,12.0
18885,163948,2014.0,12.0
18886,163963,2008.0,12.0
18887,163963,2009.0,12.0
18888,163963,2010.0,12.0
18889,163963,2011.0,12.0
18891,163963,2012.0,12.0
18893,163963,2013.0,12.0
18895,163963,2014.0,12.0
18897,163963,2015.0,12.0
18898,163983,2006.0,12.0
18899,163983,2007.0,12.0
18900,163983,2008.0,12.0
18901,163983,2009.0,12.0
18902,163983,2010.0,12.0
18903,163983,2011.0,12.0
18904,163983,2012.0,12.0
18905,163983,2013.0,12.0
18906,163983,2014.0,12.0
18907,163983,2015.0,12.0
18908,163984,2006.0,12.0
18909,163984,2007.0,12.0
18910,163984,2008.0,12.0
18911,163984,2009.0,12.0
18912,163984,2010.0,12.0
18913,163984,2011.0,12.0
18914,163984,2012.0,12.0
18915,163984,2013.0,12.0
18916,164002,2006.0,12.0
18917,164058,2006.0,12.0
18918,164058,2007.0,12.0
18919,164058,2008.0,12.0
18920,164099,2008.0,5.0
18921,164099,2009.0,5.0
18922,164099,2010.0,5.0
18923,164099,2011.0,11.0
18924,164099,2012.0,11.0
18925,164099,2013.0,11.0
18926,164099,2014.0,11.0
18927,164099,2015.0,11.0
18928,164109,2006.0,12.0
18929,164109,2007.0,12.0
18930,164109,2008.0,12.0
18931,164109,2009.0,12.0
18932,164109,2010.0,12.0
18933,164109,2011.0,12.0
18934,164109,2012.0,12.0
18935,164109,2013.0,12.0
18936,164109,2014.0,12.0
18937,164109,2015.0,12.0
18939,164132,2010.0,12.0
18941,164132,2011.0,12.0
18943,164132,2012.0,12.0
18945,164132,2013.0,12.0
18947,164132,2014.0,12.0
18949,164132,2015.0,12.0
18950,164247,2007.0,12.0
18951,164247,2008.0,12.0
18952,164247,2009.0,12.0
18953,164247,2010.0,12.0
18954,164247,2011.0,12.0
18955,164247,2012.0,12.0
18956,164271,2006.0,3.0
18957,164271,2007.0,3.0
18958,164271,2008.0,3.0
18959,164271,2009.0,3.0
18960,164271,2010.0,3.0
18961,164271,2011.0,3.0
18962,164271,2012.0,12.0
18963,164271,2013.0,12.0
18964,164271,2014.0,12.0
18965,164271,2015.0,12.0
18966,164296,2006.0,12.0
18967,164296,2007.0,12.0
18968,164296,2008.0,12.0
18969,164296,2009.0,12.0
18970,164296,2010.0,12.0
18971,164296,2011.0,12.0
18972,164296,2012.0,12.0
18973,164296,2013.0,12.0
18974,164296,2014.0,12.0
18975,164296,2015.0,12.0
18976,164363,2006.0,12.0
18977,164363,2007.0,12.0
18978,164363,2008.0,12.0
18979,164363,2010.0,12.0
18980,164363,2011.0,12.0
18981,164363,2012.0,12.0
18982,164363,2013.0,12.0
18983,164363,2014.0,12.0
18984,164363,2015.0,12.0
18985,164408,2006.0,12.0
18986,164408,2007.0,12.0
18987,164408,2008.0,12.0
18988,164408,2009.0,12.0
18989,164408,2010.0,12.0
18990,164408,2011.0,12.0
18991,164408,2012.0,12.0
18992,164408,2013.0,12.0
18993,164408,2014.0,12.0
18994,164422,2006.0,12.0
18995,164422,2007.0,12.0
18996,164422,2008.0,12.0
18997,164422,2009.0,12.0
18998,164422,2010.0,12.0
18999,164422,2011.0,12.0
19000,164422,2012.0,12.0
19001,164422,2013.0,12.0
19002,164422,2014.0,12.0
19003,164433,2006.0,5.0
19004,164494,2006.0,12.0
19005,164494,2007.0,12.0
19006,164494,2008.0,12.0
19007,164494,2009.0,12.0
19008,164494,2010.0,12.0
19009,164494,2011.0,12.0
19010,164494,2012.0,12.0
19011,164494,2013.0,12.0
19012,164494,2014.0,12.0
19013,164494,2015.0,12.0
19014,164506,2006.0,12.0
19015,164506,2007.0,12.0
19016,164506,2008.0,12.0
19017,164506,2009.0,12.0
19018,164506,2010.0,12.0
19019,164506,2011.0,12.0
19020,164506,2012.0,12.0
